"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LYRM5",0.762464908791702,2.72848571544654,3.62072456637644,0.00116054462174243,0.346377270056899,-1.00814849801159
"RP11-307L3.2.1",0.822781617522254,4.71275944002083,3.6204355808249,0.00116142255206477,0.346377270056899,-1.00872024272145
"PROK2",0.888562878698339,6.78521251663721,3.61104713685626,0.00119029878280015,0.346377270056899,-1.02728948020854
"ST3GAL6",0.784021362209867,3.14777435257426,3.58628990067846,0.00126983681510708,0.346377270056899,-1.07620545582262
"LGR6",-0.987666623302531,1.75847581701743,-3.56491079469447,0.00134266255394161,0.346377270056899,-1.11838559968778
"ACTA2",-0.928649687139736,3.08085260238651,-3.56423537606824,0.00134502824143272,0.346377270056899,-1.1197172262709
"KB-431C1.4.1",0.923482850059976,3.21160133613408,3.54904998973441,0.00139929798355063,0.346377270056899,-1.14964045639158
"CNIH",0.66968282141009,3.93583586173833,3.54681908566562,0.00140744796700709,0.346377270056899,-1.15403397030051
"SRGN",0.847502635341074,9.18222155941445,3.54428973158566,0.00141674403952775,0.346377270056899,-1.15901445100514
"IKBIP",0.898443339785251,3.70096930010454,3.54285346553954,0.00142204923421991,0.346377270056899,-1.16184218435626
"CCL4L1",-1.01025763252245,2.63821160934822,-3.53501001448899,0.00145136307798506,0.346377270056899,-1.17727957913731
"HIST2H4B",0.619231141972208,2.83538134294419,3.53188203106259,0.00146321645219519,0.346377270056899,-1.18343373539768
"AC024580.1",0.734290565936483,1.14084053292661,3.52372801867159,0.00149455937644501,0.346377270056899,-1.19947011795908
"RP11-638I2.6.1",-1.26242489835723,3.01786491268604,-3.5213510047076,0.0015038183417794,0.346377270056899,-1.20414324780659
"HIST2H4A",0.619231141972208,2.8373006646458,3.52115632998621,0.00150457910242097,0.346377270056899,-1.20452593739838
"DYNLT3",0.655451055798963,1.78816274057377,3.5044092319826,0.00157144150297469,0.346377270056899,-1.23742753510865
"CAPZA1",0.805180127830708,5.87568447534559,3.50170821679621,0.00158249179563123,0.346377270056899,-1.24273031116086
"ATP6V1G1",0.661752859083235,5.39997386524067,3.49907728672647,0.00159332781000967,0.346377270056899,-1.24789449940987
"RPL22L1",1.03829948417602,2.1041900892985,3.4942188120058,0.00161352788823837,0.346377270056899,-1.25742849205537
"PRKAR2B",1.13227107546623,2.66268024560102,3.47311892558209,0.00170417322392032,0.346377270056899,-1.29879419690555
"CNIH4",0.757287153754712,3.53769159720137,3.46732972452882,0.0017298944409412,0.346377270056899,-1.31013235602336
"ATP5C1",0.814378058696381,4.85420257609438,3.46485133831415,0.00174102045445348,0.346377270056899,-1.31498475788052
"CEP152",0.56042406017895,0.963955578189561,3.45807912799974,0.00177177707667477,0.346377270056899,-1.32823930087682
"ZNF613",0.561805260588727,1.35027471913574,3.45561193648188,0.00178311233176922,0.346377270056899,-1.333066364492
"MMD",0.778418871968595,2.31797399057391,3.44793647031261,0.00181882740755801,0.346377270056899,-1.34807752576288
"MARCH7",0.864220085006592,4.92463289027221,3.43458259686906,0.00188262236167609,0.346377270056899,-1.37417262419446
"ITSN2",0.649200797180434,4.76662926102218,3.42405032475839,0.00193446028043021,0.346377270056899,-1.39473441954385
"RP1-172N19.4.1",0.892242801604013,1.42242604775716,3.41012827219008,0.00200510513172574,0.346377270056899,-1.42188705598778
"RP11-392O18.1.1",0.708163442837946,4.45371241625088,3.4076309319734,0.00201803862299963,0.346377270056899,-1.42675442015605
"CEP19",0.74267181137889,3.60705303281042,3.40475120842311,0.00203305259198383,0.346377270056899,-1.43236580737397
"ASNSD1",0.770207888610081,2.86188566073774,3.40416495989225,0.00203612231068024,0.346377270056899,-1.43350799830591
"MAN1A1",0.916033726235263,2.85889596760991,3.40211241653412,0.00204690520262232,0.346377270056899,-1.43750653950139
"SLC4A7",0.682213002991015,1.39878320133674,3.38976137231136,0.00211296547087215,0.346377270056899,-1.46155297460913
"RP1-90J20.11.1",0.649205698093693,2.33562745417428,3.38832577874085,0.00212077618235791,0.346377270056899,-1.46434632655482
"C1orf52",0.696065478566617,2.79106421312018,3.38301954041697,0.00214988897143509,0.346377270056899,-1.47466814376688
"OSGIN2",0.862504506305883,2.76459616170031,3.3755113772367,0.00219174318035587,0.346377270056899,-1.48926517210653
"RP11-14N7.2.1",-0.723278434000601,4.63127949682351,-3.37303830902037,0.00220570079143758,0.346377270056899,-1.49407112632396
"CTD-2323K18.1.1",-0.871186791293737,0.674144116706254,-3.35531206910699,0.0023082875216551,0.346377270056899,-1.52848840422882
"RP11-156F12.1.1",0.708663909890084,1.51885539312455,3.33950441774087,0.00240364301273236,0.346377270056899,-1.55913482781415
"ANXA1",0.807194908946826,6.79366644391914,3.33719699454688,0.00241787591613073,0.346377270056899,-1.56360458838974
"ADCK3",-0.598062541697174,4.77136659539199,-3.33090159299064,0.00245712253668877,0.346377270056899,-1.57579476011768
"RP11-800A3.4.1",-0.833334525432376,1.98068271199373,-3.33028895293176,0.00246097447475247,0.346377270056899,-1.57698067685708
"ANXA3",1.30645048655721,4.65519707748763,3.3302075513664,0.00246148672028873,0.346377270056899,-1.57713824474021
"TNFSF10",0.79661966728592,6.28045853114222,3.32908559704005,0.00246855746112988,0.346377270056899,-1.5793098758959
"NCOR2",-0.634477927579725,5.46386110248928,-3.31200745925978,0.00257863463611623,0.346377270056899,-1.61233805527759
"AC116316.1",-0.698023874622399,6.12152041227528,-3.30930239456766,0.00259649850826904,0.346377270056899,-1.61756465623447
"KRR1",0.680109526349663,2.07660647617825,3.3081327437926,0.00260425959101803,0.346377270056899,-1.61982418755156
"PRKACB",0.812674198511181,2.93547296197372,3.30812717581111,0.00260429659011343,0.346377270056899,-1.6198349431795
"AC012615.1",-0.666294973332737,3.57449391889678,-3.30429943229665,0.00262985204744604,0.346377270056899,-1.62722762185925
"ABHD13",0.649119205407784,1.66242343957756,3.30307081181796,0.00263810587155474,0.346377270056899,-1.62959993671062
"ACN9",0.79538319631103,3.05024441657557,3.30148055021862,0.00264882624354062,0.346377270056899,-1.63267012328474
"MOB1A",0.639408256126036,5.0921092099866,3.29879575691757,0.00266702042800931,0.346377270056899,-1.63785237257591
"LIMS1",0.636343296171138,3.51106517015402,3.29010336573601,0.00272675593855264,0.346377270056899,-1.65462145107744
"VAMP7",0.679217639058972,3.26543607419279,3.2834260441259,0.00277351629951603,0.346377270056899,-1.66749353455726
"ATP6V1C1",0.748801390252685,3.44682365809936,3.28008837811141,0.00279717790202986,0.346377270056899,-1.67392451241895
"SRP9P1",0.665922727768274,4.57943524583306,3.27436226468622,0.00283822508464212,0.346377270056899,-1.6849526089042
"CLIC4",0.676285328263493,1.94003705017917,3.27256254298419,0.00285124552169632,0.346377270056899,-1.68841745957421
"BTNL3",1.67287439150355,2.3762084903163,3.27035038823345,0.00286732852985948,0.346377270056899,-1.6926754850717
"FCHO2",0.939547072677931,2.03806432848671,3.26779452181377,0.00288601909624073,0.346377270056899,-1.69759393117085
"PLD4",-0.996682970722995,3.89974732667632,-3.2497548515545,0.0030213118489057,0.346377270056899,-1.73227314520971
"C9orf72",0.974230349962024,3.47606953699298,3.24119648406396,0.00308761020170256,0.346377270056899,-1.74870340034407
"EFHC2",0.62274916667676,1.04350776768727,3.23785567277631,0.00311386769282265,0.346377270056899,-1.75511312392246
"RB1",0.843048319830669,2.46773226214349,3.23774675691849,0.00311472733066073,0.346377270056899,-1.75532205400026
"ST6GALNAC3",0.646682015684156,1.13424730744524,3.23673037623745,0.00312276029586235,0.346377270056899,-1.75727163337967
"DMXL2",0.805150744412701,4.37496427564137,3.22380580813975,0.00322666120184089,0.346377270056899,-1.78204499673615
"METTL9",0.601834956515332,6.04515399336928,3.22320959281479,0.00323153343157171,0.346377270056899,-1.78318699143091
"FGL2",0.667963140070332,6.37332343383017,3.22263127019785,0.00323626619242741,0.346377270056899,-1.78429464569009
"MSL3P1",0.575758752887134,2.62117357035144,3.22081140506293,0.00325120270360008,0.346377270056899,-1.78777976976592
"STT3B",0.633696600775075,4.45210909143621,3.22004014642574,0.00325755274508427,0.346377270056899,-1.7892565625816
"AIM1L",-0.749810434026573,1.7483254227673,-3.21515395643348,0.00329805998696733,0.346377270056899,-1.79860974824509
"AC008984.2.1",1.40541963867639,2.07883854722026,3.2150097776901,0.00329926256406681,0.346377270056899,-1.79888566258827
"RP5-1042I8.3.1",-0.540195255872469,3.71830434943901,-3.21262156326691,0.00331924370007483,0.346377270056899,-1.80345536275094
"RGS18",1.27727997499268,4.32666436849445,3.2075919636231,0.00336170468972163,0.346377270056899,-1.81307537154601
"EVI2A",1.17967724187171,4.99985673326355,3.1984895196815,0.00343987823443924,0.346377270056899,-1.83047217789195
"IDH1",0.586300117001965,3.81721027604082,3.19794248915125,0.00344463137240591,0.346377270056899,-1.8315171291066
"PTPLAD2",0.573959326520889,4.07520203172171,3.18834021203462,0.00352909828897902,0.346377270056899,-1.84984947443191
"HBXIP",0.520834674806562,5.49586862195834,3.18374921405166,0.00357018162617263,0.346377270056899,-1.85860762291139
"AE000658.27.1",1.05058330521973,1.26635782506502,3.18238663592294,0.00358246286613229,0.346377270056899,-1.86120612876993
"POLE2",0.733159218234148,0.571394603070517,3.16830654474441,0.00371176414058786,0.346377270056899,-1.88803448870631
"RP11-291B21.2.1",1.1601650107187,1.92206550890813,3.16584617283804,0.00373481258335593,0.346377270056899,-1.89271815849069
"FLNA",-0.692491335921899,8.58118785227092,-3.1632475877905,0.00375930463552542,0.346377270056899,-1.89766352191727
"LYSMD2",0.557512773735616,4.81372265491547,3.1629932463724,0.00376171009011729,0.346377270056899,-1.89814748045766
"HIST1H2BE",0.835115799117594,0.542593261512511,3.16271727616857,0.00376432176832329,0.346377270056899,-1.89867257825656
"ESPN",-1.48665857085967,2.81271493775087,-3.15035171840642,0.00388314339070301,0.346377270056899,-1.92218398868248
"ANKRD49",0.701595821939225,2.58977468190818,3.14872375774411,0.00389905154341242,0.346377270056899,-1.92527684922761
"RAB8B",0.757722007545383,3.91434488961116,3.14781517421812,0.00390795717131327,0.346377270056899,-1.92700275764415
"C15orf29",0.798295561587444,4.1365352005432,3.14724363117704,0.00391356921517813,0.346377270056899,-1.9280883448236
"RP11-119F7.2.1",0.92082558910028,2.55375019174169,3.14397769674857,0.00394578605704429,0.346377270056899,-1.93429027394415
"SLC40A1",0.769392745955647,4.79217143400491,3.14384588749391,0.00394709160493739,0.346377270056899,-1.93454052719438
"ABCA1",0.785296855939867,1.38187235556912,3.1417730764385,0.00396767688792266,0.346377270056899,-1.93847546557742
"CASC4",0.659005391245067,3.35674314432748,3.141771049077,0.0039676970720437,0.346377270056899,-1.93847931377213
"ATP11C",0.683574244754785,1.72605108201768,3.14113077907173,0.00397407642659202,0.346377270056899,-1.93969458375053
"PIGK",0.746368161767538,1.92792104951185,3.13857087223525,0.00399968035986939,0.346377270056899,-1.9445525311083
"PEX2",0.792534144915489,3.4762908997186,3.13845484217921,0.0040008446122147,0.346377270056899,-1.94477268752658
"SCAF1",-0.518672939315681,4.48214204305865,-3.13600948222642,0.00402545705732702,0.346377270056899,-1.94941183976825
"SLC30A1",0.638012506838179,1.7198139490291,3.13564365305045,0.00402915154626296,0.346377270056899,-1.95010574909149
"PRKRIR",0.610578412285832,2.76840638574139,3.13167719917305,0.00406941735982707,0.346377270056899,-1.95762745595034
"LTF",-1.6739446512966,4.47217903716219,-3.13020482222891,0.00408446206138337,0.346377270056899,-1.96041867613894
"MIER1",0.675924809786437,3.21668847824704,3.12669086239521,0.00412058287642985,0.346377270056899,-1.96707821404003
"HIST1H2AC",0.694928406156682,6.64050786396099,3.12536220916847,0.00413431984184738,0.346377270056899,-1.96959551148272
"STRN3",0.596681004027638,1.49710064900811,3.12433644175504,0.00414495521105184,0.346377270056899,-1.97153868311228
"C4orf34",0.596915885459332,2.93603871187689,3.12393307185267,0.00414914459623814,0.346377270056899,-1.97230274566267
"VWCE",-0.828415164375403,2.56857774365532,-3.12120305039794,0.00417760511363727,0.346377270056899,-1.97747298426906
"RP11-109P14.10.1",-1.40312065473428,0.95787632010762,-3.11959394317712,0.00419446741098865,0.346377270056899,-1.98051959714392
"EMB",0.618111838316287,4.83018455005759,3.11900835422557,0.00420062009970328,0.346377270056899,-1.98162818032901
"C7orf53",0.825637729006774,2.836036529679,3.11603393556227,0.00423200527975168,0.346377270056899,-1.9872578779617
"SOAT1",0.501580076606858,3.29145345452753,3.11274167581148,0.00426700555705367,0.346377270056899,-1.99348681452693
"RP3-465N24.5.1",0.953037257451272,1.47733032492929,3.1122132515647,0.00427264898066801,0.346377270056899,-1.99448636059442
"HAT1",0.676208455042984,2.80924370474656,3.10921360781624,0.00430481975711446,0.346377270056899,-2.00015915991854
"MED21",0.615160733718299,2.24797828151357,3.10612375269092,0.00433819999070907,0.346377270056899,-2.00600041370273
"POLK",0.706712362903867,1.34649106565847,3.10572107974666,0.00434256830732077,0.346377270056899,-2.00676149059533
"SLC44A1",0.500120324961847,1.78138533398158,3.10542280855406,0.00434580675159811,0.346377270056899,-2.00732521771975
"TNPO1",0.658157568163859,2.72743978032387,3.10201138186278,0.00438301040310887,0.346377270056899,-2.01377129917383
"AC093662.6.1",1.47499447350847,1.22562637090738,3.10114480810293,0.00439250925788401,0.346377270056899,-2.01540831246934
"SLC35A5",0.639139929559527,3.23968769063589,3.09676744099456,0.00444079259920919,0.346377270056899,-2.02367479185117
"BIRC2",0.746441421578634,3.66574636639337,3.09618351341868,0.00444727164302583,0.346377270056899,-2.02477718051359
"IFIT5",1.05915454261129,3.13875166552592,3.09508406262963,0.00445949525020238,0.346377270056899,-2.02685260389377
"ARL8B",0.523656718156058,4.11958383149001,3.09507502153177,0.00445959590129781,0.346377270056899,-2.02686966953187
"CD164",0.666704314480478,5.69017592583984,3.09401094639131,0.0044714570087923,0.346377270056899,-2.02887804556258
"SRC",-0.576104494636802,3.56661337654051,-3.07741342828991,0.00466041190789562,0.346377270056899,-2.06017064189153
"STAG2",0.787198792489083,3.81007820550406,3.07492544919433,0.00468938493892551,0.346377270056899,-2.06485584648613
"AC009506.2.1",0.664709915080973,3.58847155197868,3.07204783061587,0.00472310973640157,0.346377270056899,-2.07027296873673
"HIST2H2BE",0.767948043262274,4.39314125369275,3.07012484937902,0.00474577531946863,0.346377270056899,-2.07389188959289
"BBS10",0.598442366106699,1.34266605841722,3.06941036424969,0.00475422314132903,0.346377270056899,-2.07523627846187
"GMFB",0.776989702695215,2.36095946608134,3.06808273075467,0.00476995871903292,0.346377270056899,-2.07773405644325
"PLA2G4A",0.659536720310283,1.39689486146116,3.06174038802414,0.0048458183243432,0.346377270056899,-2.08966058485727
"MBNL1",0.851443431106383,4.60725236274979,3.05498399250387,0.00492789527873635,0.346377270056899,-2.10235511370373
"AL137003.1",0.542446422128838,1.30173651214175,3.04300977980099,0.00507662393087227,0.346377270056899,-2.12482623871456
"SPOPL",0.873211324721696,2.76774246852137,3.04072363562789,0.00510550158011921,0.346377270056899,-2.12911250918414
"TMEM175",-0.493606545177124,5.81627335955556,-3.04055713447298,0.00510761085755069,0.346377270056899,-2.12942463070938
"AC007395.4.1",0.818938732799901,1.65906034355997,3.03513359983688,0.00517677317673531,0.346377270056899,-2.13958782117991
"BAZ1A",0.763171010941699,4.45920541126543,3.03015626052181,0.00524102959102514,0.346377270056899,-2.14890851432665
"AC006953.1",1.34097603230721,1.4789419382107,3.02869866678031,0.005259990122891,0.346377270056899,-2.15163688321517
"FAM20A",0.909784335923716,0.919933357639959,3.02393320989904,0.00532243648775107,0.346377270056899,-2.16055333604065
"CTSS",0.56147880725168,8.85723833124102,3.0236202690225,0.00532656185009684,0.346377270056899,-2.16113866957902
"AC015987.1",0.497992248548463,5.46096684193314,3.01714427229418,0.00541261829941604,0.346377270056899,-2.17324607642618
"POC1B",0.631382594261918,2.64538704706645,3.01630513642273,0.00542386552287643,0.346377270056899,-2.17481414244692
"LRRC58",0.499376726924029,1.34796949021305,3.01436036619208,0.0054500174907385,0.346377270056899,-2.17844759280911
"C2orf67",0.599441055348222,1.7890252791048,3.01262946307421,0.00547339438191516,0.346377270056899,-2.18168067246653
"RP11-574K11.18.1",1.18436472805762,1.04488302482448,3.01242115019308,0.00547621419554492,0.346377270056899,-2.18206972037555
"NPIPL3",-0.573859956530692,4.52125217774791,-3.01096429814717,0.00549597344140899,0.346377270056899,-2.18479025135067
"UBE2J1",0.668063622263356,4.58577596960727,3.00932201059103,0.00551832905877386,0.346377270056899,-2.18785642408967
"DHRS9",0.961098492257123,4.2636277058246,3.00911297130782,0.00552118080096731,0.346377270056899,-2.18824665440896
"POLR2M",0.686449914592724,2.38862197738017,3.00426078232838,0.00558777023616255,0.346377270056899,-2.19730151918771
"FEM1C",0.616783473062391,2.22831143352042,2.99931294294789,0.00565645837986734,0.346377270056899,-2.20652873309971
"MAP4",-0.590443707823483,3.73265969514812,-2.99869743991021,0.00566505900217947,0.346377270056899,-2.20767614764862
"YTHDF3",0.620836463285225,3.46596229853258,2.99843047299574,0.00566879328128259,0.346377270056899,-2.20817379464997
"CDC40",0.553106851938969,2.75822852315051,2.99750002816245,0.00568182645403253,0.346377270056899,-2.20990807379448
"ERC1",0.525156328675298,1.37984951913453,2.99741725090659,0.00568298733231733,0.346377270056899,-2.21006235366989
"CLIC1P1",0.546393292607966,5.55286707336345,2.99730100674848,0.0056846179351486,0.346377270056899,-2.21027900605399
"UBLCP1",0.498546008572733,3.96654441162275,2.99701761711276,0.00568859501778854,0.346377270056899,-2.21080716472337
"REEP3",0.493353874678264,1.68176430001118,2.99692021051107,0.00568996263017414,0.346377270056899,-2.21098869852972
"TAF7",0.643279960558994,4.90821052454587,2.99650295874734,0.00569582448420841,0.346377270056899,-2.21176629089637
"RP11-231C14.2.1",-0.53100966376323,2.36049325161712,-2.99603365673559,0.00570242443698582,0.346377270056899,-2.21264083120851
"CPNE9",-0.652321176908941,0.521443803809564,-2.99461266333938,0.00572245270502769,0.346377270056899,-2.2152884969831
"ZNF654",0.564753572761562,1.41437937959577,2.99435087175352,0.00572614982698869,0.346377270056899,-2.2157762237741
"RCHY1",0.584466659643544,3.43199994846229,2.99276018371338,0.00574866299159388,0.346377270056899,-2.21873935337322
"RP11-198M15.1.1",0.915169169733776,2.6808919786452,2.9915123007736,0.00576638325970179,0.346377270056899,-2.22106345250781
"SLC8A1",0.692954778939654,2.10751007936546,2.99070150154958,0.00577792463207672,0.346377270056899,-2.22257329805243
"AGTPBP1",0.71400699505708,3.66776686051311,2.98940750635791,0.00579638957349345,0.346377270056899,-2.22498258651009
"DNAJB14",0.714286881351849,2.0997872904906,2.98894007275568,0.00580307349346566,0.346377270056899,-2.22585279485578
"PLDN",0.633996566535583,2.66028904598299,2.98752460412944,0.00582335823843931,0.346377270056899,-2.22848759108633
"AC008073.5.1",0.594894225856323,4.29426377258075,2.98677649378084,0.0058341064263344,0.346377270056899,-2.22987993791306
"UBA3",0.586950686831595,4.24475585506195,2.98652174260682,0.0058377707660649,0.346377270056899,-2.23035403555732
"LMBRD1",0.524171914040403,4.7242812671769,2.98326085975482,0.00588486884556257,0.346377270056899,-2.23642113200977
"SLC35A1",0.666313411712321,2.98604112437922,2.98275982431105,0.00589213739270939,0.346377270056899,-2.23735309927861
"SLK",0.673432138637244,2.52803163036645,2.98189113351569,0.00590475975035346,0.346377270056899,-2.23896878184945
"SLC30A5",0.607756745166445,3.36053969360441,2.98019058461105,0.0059295436687688,0.346377270056899,-2.24213107570053
"CD274",0.898301761260276,1.95293503254942,2.97792296188037,0.00596274591332099,0.346377270056899,-2.2463467169704
"HIST1H2AG",0.546252393037,0.819721870907144,2.97613876896158,0.00598899387827757,0.346377270056899,-2.24966269477096
"AC005255.1",0.870204962344689,2.51018113132414,2.97589435510174,0.00599259808050403,0.346377270056899,-2.25011688096965
"NRG1",0.880298283433952,2.67109451082802,2.97570916550667,0.00599533031491664,0.346377270056899,-2.25046100231278
"RNF139",0.556918969659963,2.98207488837345,2.9701208818194,0.00607833686349075,0.348178028496841,-2.26084100265278
"ADAM17",0.691671175913483,2.69112025060606,2.96584223809933,0.00614262669805914,0.348178028496841,-2.26878287626629
"LSP1P3",-0.515547569772536,8.82087481067201,-2.9653926895491,0.00614941884767766,0.348178028496841,-2.2696170339493
"LRRC26",-0.620609415575737,0.713746494411043,-2.96275207315274,0.0061894595830872,0.348178028496841,-2.2745157432211
"NRN1L",-0.759769405564019,1.29269697925763,-2.96168400501987,0.00620572530742579,0.348178028496841,-2.27649663556907
"TMEM123",0.830493575052097,5.32769420522649,2.9587074955407,0.00625126919400882,0.348178028496841,-2.28201542845698
"DPH3",0.546057969107264,2.82406225971683,2.95504743154473,0.00630770701809813,0.348178028496841,-2.28879839508763
"TDP2",0.639171360392657,5.13039781033871,2.95489549399393,0.00631006029816793,0.348178028496841,-2.28907989457366
"ERO1L",0.55133486432664,4.14226066805401,2.95443988038251,0.00631712204988667,0.348178028496841,-2.28992398749467
"ARHGAP33",-0.558022307961755,1.91252237177378,-2.95413087836661,0.00632191567099304,0.348178028496841,-2.29049642893465
"CASP3",0.75720091919281,2.90737370898947,2.95068888659119,0.0063755459048066,0.349498530390933,-2.29687117045228
"STK17B",0.676469793198755,5.09984867756944,2.94500424764884,0.00646506509789567,0.349648568890495,-2.30739248485237
"DPM1",0.613865951190108,3.52350435589286,2.94444077400512,0.00647400306846131,0.349648568890495,-2.30843490903775
"ARL5A",0.654667392850368,2.23328007693861,2.94304532624337,0.00649618849711771,0.349648568890495,-2.31101611563891
"RHOT1",0.655077059764874,3.06175504696753,2.94007007634478,0.00654373119621729,0.349648568890495,-2.3165177884056
"C21orf67",0.542956746429033,1.9784442463685,2.93827939339956,0.00657250402464535,0.349648568890495,-2.31982787476814
"PPIL4",0.604194990567156,2.44990476465943,2.93766664407496,0.00658237723457817,0.349648568890495,-2.32096034641526
"GABPA",0.678061282803913,1.85195985696974,2.93364649590609,0.0066475032346511,0.349648568890495,-2.32838779200785
"CTC-454M9.1.1",0.623562628416497,1.00642400349509,2.93307097314291,0.00665687646087535,0.349648568890495,-2.32945074424045
"PLSCR1",0.86076621912739,5.50980206028334,2.93269113079636,0.0066630696055762,0.349648568890495,-2.33015223859968
"ACTBP12",-0.509007551993407,1.66154289084747,-2.92955827673161,0.00671435787738625,0.349648568890495,-2.33593651301891
"RC3H2",1.74762061542333,2.93062315974351,2.92381392328891,0.00680937233255771,0.349648568890495,-2.34653553290439
"RP11-446E9.1.1",0.749750521824929,3.02047647829657,2.922665857548,0.00682851398570142,0.349648568890495,-2.34865277186151
"RP11-293B20.1.1",-0.648733625267323,0.81659315292089,-2.91948143725786,0.00688187475192125,0.349648568890495,-2.35452352512436
"MIB1",0.608722512101722,1.14079752976514,2.91299465839939,0.00699179629553585,0.349648568890495,-2.3664738461221
"TBC1D25",-0.458129325304451,4.07274039083024,-2.91013064445525,0.00704085544168675,0.349648568890495,-2.37174640756718
"TRAM1",0.550445161173102,4.83565924035778,2.90905344738283,0.00705939147092024,0.349648568890495,-2.37372890716401
"ZNF701",0.503914173985482,1.63100452773538,2.90843405184334,0.00707007071491004,0.349648568890495,-2.37486871222149
"LRRC40",0.53725344552424,1.21922716067845,2.90817826009249,0.00707448538098877,0.349648568890495,-2.37533938645505
"FAM35A",0.552752108752502,1.74590937843072,2.90656973824836,0.00710230642171161,0.349648568890495,-2.37829876037407
"RP5-1115A15.1.1",0.764616784880662,2.11868815697725,2.9057664742445,0.00711623842905602,0.349648568890495,-2.37977634438222
"AIDA",0.622397745844618,2.9270023022928,2.90444243156319,0.00713925940754082,0.349648568890495,-2.38221149645661
"MRC2",-0.739151925777169,1.81082342203331,-2.90224357793021,0.00717764637212975,0.349648568890495,-2.38625450540696
"VNN2",0.793960044932341,8.21000603842123,2.90193803242982,0.00718299592608499,0.349648568890495,-2.38681620213692
"PPP1CB",0.755666392541351,4.42100615442401,2.90077377973303,0.00720341449245998,0.349648568890495,-2.38895625671225
"PGRMC1",0.684566404891052,3.82473654239843,2.89887913347896,0.00723676006422771,0.349648568890495,-2.39243806512801
"RAB33B",0.760416147598303,1.95627697266229,2.89784433298911,0.00725503404000024,0.349648568890495,-2.39433930375167
"CYB5R4",0.594874936897148,4.88363788174909,2.89658528762812,0.00727732690902091,0.349648568890495,-2.39665214341323
"AC009950.2.1",1.02709915288075,1.37478127127361,2.89604297430934,0.00728694914922834,0.349648568890495,-2.3976482247249
"GPR171",0.836907124097454,2.88580447066209,2.89515262620988,0.00730277265248956,0.349648568890495,-2.39928337205907
"YIPF4",0.5841930768457,4.16582781830877,2.89258979848763,0.00734850148833095,0.349648568890495,-2.40398883004889
"PLEKHF2",0.732441469517589,2.76746299455606,2.89020938263243,0.00739121795607138,0.349648568890495,-2.40835771875146
"PHF20L1",0.814362575217656,3.20525843763129,2.8861136619878,0.00746526546445575,0.349648568890495,-2.41587104938902
"RECQL",0.644193535522239,2.93326965587615,2.88583426119391,0.00747034228466732,0.349648568890495,-2.41638341922164
"DNAJC3",0.862592405183265,2.57665259981239,2.88425196454145,0.00749915485282526,0.349648568890495,-2.41928464458006
"NSL1",0.521914343784804,3.74324175224184,2.88206801637322,0.00753909566485675,0.349648568890495,-2.42328786542308
"HIST1H2BF",0.515886655557699,0.53147669423055,2.88117409684075,0.00755550189426066,0.349648568890495,-2.42492604775375
"EFHA1",0.587165996644203,3.73989285730492,2.88041463934961,0.00756946682570455,0.349648568890495,-2.42631763889976
"ACAP2",0.752258774068845,3.78486712998302,2.87952876761856,0.00758578708523998,0.349648568890495,-2.42794065799083
"C15orf50",0.633271640428888,0.661953834614765,2.87666058107796,0.00763885557211266,0.349648568890495,-2.43319397462556
"HIPK3",0.899637559632256,3.36343299422653,2.87538364236792,0.00766259474135104,0.349648568890495,-2.43553203757011
"RP11-340I6.6.1",0.618202342596433,1.5286244111956,2.87514474781103,0.00766704368765019,0.349648568890495,-2.43596939963683
"FRAT2",0.486801009939148,7.42233146543665,2.87448494287181,0.00767934395127753,0.349648568890495,-2.4371772690709
"IPMK",0.947272950976448,1.77683639922221,2.87362969616178,0.00769531543698327,0.349648568890495,-2.43874273821244
"TMX1",0.680706790490046,2.90009265761002,2.87309500004448,0.00770531666838336,0.349648568890495,-2.43972135577316
"SART1",-0.529382291203022,6.33774290109829,-2.87072136990753,0.00774986267983186,0.349648568890495,-2.44406466041463
"CDH12P2",0.763733069333817,1.03740694591411,2.86779203433519,0.00780517297253756,0.349648568890495,-2.44942257744699
"FAM198B",0.787690746363655,2.55134494931521,2.86677095594992,0.00782453994090327,0.349648568890495,-2.45128960732228
"NPPA-AS1",-0.794663605589642,1.91243475771032,-2.86307454406091,0.00789503055055536,0.349648568890495,-2.45804594433691
"TMEM71",0.585969222288022,6.17428132611517,2.86080683528782,0.00793857205875128,0.349648568890495,-2.46218893428273
"PCNP",0.648872610205555,4.03923635573467,2.85973321457536,0.0079592652593112,0.349648568890495,-2.46414986712915
"MEF2A",0.676229573261211,3.08225616034714,2.85860572417429,0.00798105156097898,0.349648568890495,-2.46620883220563
"TRIM52",0.599793944804713,2.77963572988769,2.85369641517872,0.00807657102488052,0.349648568890495,-2.47516966447487
"MTHFD2",0.600606362907148,2.83118173846142,2.85332324187114,0.00808387573076164,0.349648568890495,-2.47585052161168
"TSC2",-0.458942192936806,5.3554252329669,-2.85168365206316,0.00811604391690675,0.349648568890495,-2.47884148373611
"PGM2",0.571458466076602,3.89647954677666,2.85157705715401,0.008118139448006,0.349648568890495,-2.47903590852505
"N4BP2L2",0.601316488940281,4.96791390633305,2.85090710590843,0.00813132159605949,0.349648568890495,-2.48025779661338
"PTAR1",0.749395230850646,1.91138484848366,2.85082458261542,0.00813294674372441,0.349648568890495,-2.48040829736496
